time,forward_velocity,angular_velocity,x_position,y_position,azimuth
3271762.0,3.142035084051803,-19.889928706060708,78.85101234,40.834773,204.06864012104222
3271812.0,3.1674320907129774,-20.491372285465832,78.73564331,40.88666673,204.36840522232734
3271862.0,3.098598632655188,-20.222028094176714,78.56833552,40.96401032,205.2522131905015
3271912.0,3.131734631333085,-20.571228685324982,78.4572545,41.02696152,206.68482053214944
3271962.0,3.067715606534462,-21.119000942181252,78.29233627,41.11183597,207.78001239799127
3272012.0,3.0898482509213263,-21.7850560757202,78.18314296,41.17025279,208.5122444960551
3272062.0,3.024447630239512,-21.495920192889148,78.01887484,41.26156375,209.62409041153646
3272112.0,3.062689697138123,-21.938350956006794,77.91693833,41.32091142,210.79203376530236
3272162.0,3.014806852621978,-21.954207849803442,77.78000003,41.41970351,212.73025350013725
3272212.0,3.0328582744240262,-21.98815371377154,77.67690734,41.4868945,213.45859779308222
3272262.0,2.9695144540784644,-21.705309555761588,77.52083099,41.59223166,214.57285173558495
3272312.0,2.997819349615925,-22.345472484195845,77.42437482,41.66016535,215.74091283217774
3272362.0,2.9400448890775075,-22.45882597264898,77.28195673,41.76600133,217.49381194648763
3272412.0,2.96517385029509,-22.657663575771362,77.21256314,41.83745602,218.2586596670393
3272462.0,2.905204486720748,-22.02732919975376,77.06822447,41.95352965,219.35212011172
3272512.0,2.9362098097776523,-22.0209557573865,76.9762092,42.03057889,220.53031024269404
3272562.0,2.884319501269892,-21.878336874719324,76.84560066,42.1456523,222.23339325502738
3272612.0,2.9223157774039223,-21.878137305312006,76.761779,42.22274055,222.97421696982076
3272662.0,2.8747703735290546,-21.586077266688022,76.64378756,42.33652646,224.32786253400323
3272712.0,2.922529534154682,-22.608786538008946,76.55649505,42.42268034,224.91987816590725
3272762.0,2.8728030645146836,-22.22650398545113,76.43523836,42.54547645,225.80292524612946
3272812.0,2.9136421220095485,-22.00631878975774,76.35271819,42.6318609,226.81830242953197
3272862.0,2.866644289437737,-21.28492046107315,76.23064599,42.76549326,228.35874478270276
3272912.0,2.921405182006835,-20.436059832597135,76.1569419,42.84245207,228.7201511473066
3272962.0,2.871782875766711,-20.00148552661452,76.04537875,42.97152428,229.60307062982784
3273012.0,2.9117439736442154,-20.1091457182769,75.96801432,43.06410705,230.63100974100126
3273062.0,2.8695468671061644,-19.65130430771267,75.85457741,43.20622782,232.17717198913664
3273112.0,2.9136314404014825,-19.664922657878655,75.78536409,43.2963211,232.75696047250943
3273162.0,2.872054560246193,-19.290452712922598,75.69325863,43.41418862,233.56409958301842
3273212.0,2.9021841262773673,-20.011421300361505,75.62285767,43.51135286,234.5850168672294
3273262.0,2.857089135995805,-19.603464006968956,75.52080229,43.6590157,236.11534078573817
3273312.0,2.8952877989300636,-19.705846021675313,75.45773655,43.75396318,236.6990835373341
3273362.0,2.8469994595750086,-19.571485364728783,75.36398179,43.89911148,237.5821448842054
3273412.0,2.891450169550479,-20.128156164528146,75.29791682,44.00427886,238.66449705233725
3273462.0,2.821248155138811,-19.79848626725905,75.20687482,44.15839413,240.19143725399533
3273512.0,2.870758692829701,-19.958971716126072,75.15026921,44.25839622,240.7849971217488
3273562.0,2.831465716246136,-19.912515527420013,75.06795297,44.40829289,241.66794296032862
3273612.0,2.8701093315987434,-20.870373229764304,75.01181094,44.51468586,242.69212908335237
3273662.0,2.861336851942801,-21.17882587409853,74.93528897,44.65983298,244.25434847369627
3273712.0,2.8462238312061108,-21.566582772271794,74.88648118,44.76236295,244.83354589380764
3273762.0,2.8451232997232667,-21.11797238486692,74.81423972,44.91924734,245.71660225594613
3273812.0,2.844848855001707,-20.606570926662457,74.76794955,45.02325451,246.29885646319028
3273862.0,2.839929828784581,-20.71321854438056,74.69969787,45.18204116,247.1819203310759
3273912.0,2.8504968565853064,-21.093642385052085,74.66206747,45.26456948,248.75717686038598
3273962.0,2.835085780824886,-20.58134203403972,74.6008566,45.42934867,250.48556615802312
3274012.0,2.8303274788616175,-20.775208263243286,74.56340384,45.53724261,251.22802858940636
3274062.0,2.82649390973569,-20.77712392641945,74.51156488,45.69459572,252.30371044018307
3274112.0,2.8294073550763867,-20.559695504995197,74.47767592,45.80322639,253.04410627009506
3274162.0,2.829760836115171,-19.619794438546084,74.42648214,45.95589261,254.3827576433705
3274212.0,2.8142588080858952,-19.318935993222045,74.3969337,46.06426997,255.11588722252463
3274262.0,2.810537498928879,-18.90392837103793,74.35514596,46.22781154,256.21733086005224
3274312.0,2.807485745567888,-18.57370816524355,74.32632891,46.34862657,256.951387714102
3274362.0,2.8091149595253704,-17.770966915437338,74.28831896,46.52015682,258.05968908347955
3274412.0,2.822556341001505,-16.925715038847112,74.26314601,46.62693003,258.904610979056
3274462.0,2.8235457294461557,-15.998646458312088,74.22871225,46.81202654,260.0186972741078
3274512.0,2.827327631662832,-15.714600835479867,74.20999215,46.92252598,260.750536896082
3274562.0,2.833679330976851,-14.195227282574123,74.18438105,47.08996768,261.8568723326729
3274612.0,2.837871012752542,-13.103794977929548,74.16793544,47.20706828,262.1544591630125
3274662.0,2.85459475106709,-11.988440440925583,74.14758018,47.32195346,262.24261966328726
3274712.0,2.8551630676787427,-11.296354293150115,74.12461305,47.49561583,262.68990094222534
3274762.0,2.8571054994778864,-9.754395014452209,74.11066535,47.61027521,263.4388054245781
3274812.0,2.863826069016785,-8.449907805854645,74.09335955,47.77419015,264.5075081910439
3274862.0,2.8649981318396653,-7.03303301569951,74.08231375,47.89230186,264.80697185923304
3274912.0,2.8841305890133713,-5.614120935970475,74.06426055,48.05147068,265.204456402168
3274962.0,2.872445484541359,-4.900517320924967,74.05446519,48.17217,265.51620159258306
3275012.0,2.8779864708473144,-4.88028467312418,74.04050246,48.34213849,265.09131436906773
3275062.0,2.877949387741007,-3.094060243109678,74.02984779,48.46256043,264.7962091908262
3275112.0,2.8791697344119473,-1.6881014714165758,74.01451962,48.6384657,265.24358093980004
