time,velocity_r1, angular_vel_r1,num_detections1,num_inliers1,average_range1,velocity_r2,angular_vel_r2,num_detections2,num_inliers2,average_range2,combined_velocity,combined_angular_vel,x,y
3136512.0,-0.02515233904058083,-2.389979195529395,5.0,5.0,12.39,nan,nan,nan,nan,nan,-0.02515233904058083,-0.38570491023652564,46.50020209796507,30.909252392066357
3136562.0,0.07218639368165342,2.2030803887618404,6.0,3.0,14.85,nan,nan,nan,nan,nan,0.07218639368165342,-0.2786406225290965,46.49830720807456,30.90920788642236
3136612.0,-0.0,0.0,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0,-0.320227169260383,46.496493518571235,30.90916564537572
3136662.0,-0.052340077067103405,-2.8451445183373343,6.0,6.0,14.85,nan,nan,nan,nan,nan,-0.052340077067103405,-0.3445493128591657,46.494628876656996,30.909122410798407
3136712.0,0.11537912799416099,3.0976126968543793,6.0,6.0,14.85,nan,nan,nan,nan,nan,0.11537912799416099,-0.37446594374229464,46.49264732397392,30.909076742683784
3136812.0,-0.0,0.0,6.0,6.0,14.825000000000001,nan,nan,nan,nan,nan,-0.0,-0.25140440427605554,46.48864946919725,30.90898524979041
3136862.0,-0.0,0.0,5.0,5.0,16.18,nan,nan,nan,nan,nan,-0.0,-0.31369907976483646,46.486902028161154,30.90894591316197
3136962.0,0.04314954440633975,-0.2941161586333196,6.0,6.0,14.858333333333334,nan,nan,nan,nan,nan,0.04314954440633975,-0.461161372227318,46.48334549383286,30.90886613588334
3137062.0,0.04955675189685426,-0.0994749846969403,5.0,5.0,12.290000000000001,nan,nan,nan,nan,nan,0.04955675189685426,-0.3492432555484264,46.479596007368826,30.908783036780125
3137112.0,-0.0,0.0,7.0,3.0,14.071428571428571,nan,nan,nan,nan,nan,-0.0,-0.35806326868814803,46.47790967037917,30.908746549644896
3137212.0,-0.0,0.0,7.0,7.0,13.814285714285713,nan,nan,nan,nan,nan,-0.0,-0.42294088104012273,46.47450847622305,30.908673520239915
3137262.0,-0.0,0.0,7.0,7.0,13.814285714285713,nan,nan,nan,nan,nan,-0.0,-0.43820322428270736,46.472796316675065,30.908637349409023
3137312.0,0.05202619185561143,-0.055678068865046185,5.0,4.0,12.41,nan,nan,nan,nan,nan,0.05202619185561143,-0.44700813205362094,46.47126519661596,30.90860535467645
3137362.0,0.045907126146913745,-0.2199581770758431,6.0,5.0,14.85,nan,nan,nan,nan,nan,0.045907126146913745,-0.5316589716391549,46.469834949302424,30.90857581519288
3137412.0,0.05221281115256771,1.5935000271606956,6.0,6.0,14.85,nan,nan,nan,nan,nan,0.05221281115256771,-0.48564358297249643,46.468425980643545,30.90854706822768
3137462.0,0.055493272067329104,2.6493926077667878,6.0,6.0,14.85,nan,nan,nan,nan,nan,0.055493272067329104,-0.4310796406557683,46.46714819296266,30.90852141232659
3137512.0,0.05377219222159423,1.4436356753513868,7.0,6.0,14.085714285714285,nan,nan,nan,nan,nan,0.05377219222159423,-0.4320082364603417,46.46589883036575,30.908496682337034
3137562.0,0.05083706954895672,0.016207579359993167,5.0,2.0,12.39,nan,nan,nan,nan,nan,0.05083706954895672,-0.39219602896347183,46.46469988004299,30.90847323394775
3137612.0,0.05071844482236635,0.009569649495198623,6.0,3.0,14.841666666666667,nan,nan,nan,nan,nan,0.05071844482236635,-0.4911755018977059,46.46347584897537,30.908449585703956
3137662.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.4870709899596043,46.4620940066504,30.908423168656476
3137712.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.3852983522408684,46.46073339015474,30.908397550755545
3137762.0,-0.0,0.0,6.0,6.0,14.766666666666667,nan,nan,nan,nan,nan,-0.0,-0.4467416811057257,46.459521187223025,30.908375073320233
3137812.0,-0.0,0.0,8.0,4.0,15.600000000000001,nan,nan,nan,nan,nan,-0.0,-0.429764466095064,46.458181458261315,30.908350494710007
3137862.0,-0.0,0.0,6.0,6.0,14.933333333333332,nan,nan,nan,nan,nan,-0.0,-0.28455088187685,46.456859505740596,30.908326573126715
3137912.0,0.14334756181806188,4.3983470089571615,6.0,6.0,14.85,nan,nan,nan,nan,nan,0.14334756181806188,-0.2649020629194841,46.455693002011344,30.908305739189498
3137962.0,-0.0,0.0,6.0,5.0,14.825000000000001,nan,nan,nan,nan,nan,-0.0,-0.21655344101838106,46.45446194110162,30.90828388609889
3138012.0,-0.0,0.0,5.0,5.0,12.4,nan,nan,nan,nan,nan,-0.0,-0.23119921138687718,46.45335106180403,30.90826426813023
3138062.0,-0.0,0.0,6.0,6.0,14.85,nan,nan,nan,nan,nan,-0.0,-0.2177762090285354,46.45234685985502,30.908246583643187
3138112.0,-0.0,0.0,6.0,6.0,14.766666666666667,nan,nan,nan,nan,nan,-0.0,-0.2144754933981814,46.45136570684528,30.90822936604008
3138162.0,-0.0,0.0,6.0,6.0,14.833333333333334,nan,nan,nan,nan,nan,-0.0,-0.19569641106452484,46.45036014157587,30.90821177075784
3138212.0,0.050720698862253194,0.01836624868517085,6.0,6.0,14.85,nan,nan,nan,nan,nan,0.050720698862253194,-0.17083116727098283,46.449345327758294,30.908194061903217
3138262.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.1438581117445672,46.44834709792166,30.90817667355014
3138312.0,-0.00479442641760668,-2.6990405909976967,6.0,6.0,14.833333333333334,nan,nan,nan,nan,nan,-0.00479442641760668,-0.10704412011064932,46.44747237394151,30.908161444839163
3138362.0,0.05076283913081321,0.01068039669289793,6.0,5.0,14.858333333333333,nan,nan,nan,nan,nan,0.05076283913081321,-0.13917322237584173,46.446611141070974,30.9081464388694
3138412.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.13035471039553725,46.44566579650284,30.908129923652
3138462.0,0.012293957769170714,-1.8239404534645718,6.0,3.0,14.791666666666666,nan,nan,nan,nan,nan,0.012293957769170714,-0.17940434379266412,46.44463469749328,30.908111891554437
3138512.0,0.05819954318159488,2.911929761138163,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,0.05819954318159488,-0.19936470400753437,46.4435092329199,30.908092180044974
3138562.0,-0.0,0.0,7.0,7.0,16.714285714285715,nan,nan,nan,nan,nan,-0.0,-0.1792659915881453,46.44228867873252,30.908070823800195
3138612.0,0.05082995107804377,0.011797782977092606,7.0,7.0,16.707142857142856,nan,nan,nan,nan,nan,0.05082995107804377,-0.14416252540886165,46.44104736171758,30.90804914691966
3138662.0,0.04636239318797039,-0.19568579699188832,6.0,5.0,14.858333333333333,nan,nan,nan,nan,nan,0.04636239318797039,-0.11097535366449339,46.43977317250647,30.908026917427428
3138712.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.08136015646789262,46.43854394225655,30.90800545529466
3138762.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.03739639105297661,46.43734982517167,30.907984555128838
3138812.0,-0.0,0.0,6.0,6.0,14.85,nan,nan,nan,nan,nan,-0.0,0.008120283025111946,46.43612028215131,30.907962950511852
3138862.0,0.05651998278420746,2.9698447349217663,5.0,5.0,15.809999999999997,nan,nan,nan,nan,nan,0.05651998278420746,0.13807278611349938,46.43487902736931,30.907941007259108
3138912.0,0.053330361235754756,1.4317737268742807,5.0,5.0,12.38,nan,nan,nan,nan,nan,0.053330361235754756,-0.028355380003504516,46.43373656301373,30.907920642784674
3138962.0,0.04636239318797047,-0.195685796991887,5.0,5.0,12.370000000000001,nan,nan,nan,nan,nan,0.04636239318797047,-0.052252707525947836,46.432292838706836,30.907894532679997
3139012.0,0.05090675894862958,0.01953473188596066,6.0,6.0,14.833333333333334,nan,nan,nan,nan,nan,0.05090675894862958,-0.07011565708424397,46.43088957516069,30.907868993055775
3139062.0,0.043221046738939686,-0.29207203183925196,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,0.043221046738939686,-0.08376378208433125,46.429533942137496,30.90784419280591
3139112.0,-0.0,0.0,7.0,7.0,13.828571428571427,nan,nan,nan,nan,nan,-0.0,-0.049510083153786924,46.428138767046015,30.907818559691954
3139162.0,-0.0,0.0,7.0,7.0,14.635714285714284,nan,nan,nan,nan,nan,-0.0,-0.07549760691832877,46.42680525174246,30.907793970686896
3139212.0,0.04803012230250861,-0.11780335580540868,7.0,7.0,13.835714285714285,nan,nan,nan,nan,nan,0.04803012230250861,-0.10114972030845083,46.425458403145974,30.907769005917693
3139262.0,0.04816688199623357,-0.11132366705338402,6.0,6.0,14.85,nan,nan,nan,nan,nan,0.04816688199623357,-0.12505363496375543,46.424012528231124,30.90774209896842
3139312.0,-0.004183620040016233,-2.59169598997898,7.0,6.0,16.721428571428568,nan,nan,nan,nan,nan,-0.004183620040016233,-0.03985566425477668,46.4225769798565,30.907715310440043
3139362.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.031173531714593472,46.42125891342219,30.90769067401215
3139412.0,-0.0,0.0,8.0,7.0,17.59375,nan,nan,nan,nan,nan,-0.0,-0.1297018227607793,46.419870050668024,30.907664568638708
3139462.0,-0.0,0.0,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0,-0.013272539907955447,46.41840641474634,30.907636893208366
3139512.0,0.043187294320685736,-0.2931076605307311,6.0,5.0,14.783333333333331,nan,nan,nan,nan,nan,0.043187294320685736,-0.0744184154506979,46.41708707571343,30.907611911346407
3139562.0,0.05071844482236636,0.00956964949519825,7.0,7.0,13.828571428571427,nan,nan,nan,nan,nan,0.05071844482236636,-0.0371962628167988,46.4157284586803,30.907586011724863
3139612.0,0.04827755352823645,-0.10591598780652231,5.0,5.0,16.2,nan,nan,nan,nan,nan,0.04827755352823645,0.001942882187603228,46.41445014528165,30.90756154744512
3139662.0,0.04318344498999262,-0.2930815355249455,6.0,6.0,14.833333333333334,nan,nan,nan,nan,nan,0.04318344498999262,0.0947425062408445,46.41325029336973,30.907538456125007
3139712.0,-0.0,0.0,7.0,7.0,13.828571428571427,nan,nan,nan,nan,nan,-0.0,0.12005712836635041,46.41211036205353,30.907516356827973
3139762.0,-0.0,0.0,6.0,6.0,14.85,nan,nan,nan,nan,nan,-0.0,0.29930441361784266,46.41101515626771,30.907494881041128
3139812.0,0.05140599404421015,2.454255363612207,6.0,3.0,14.841666666666667,nan,nan,nan,nan,nan,0.05140599404421015,0.2838541039944282,46.410234224377795,30.90747937689054
3139862.0,-0.0,0.0,7.0,7.0,16.70714285714286,nan,nan,nan,nan,nan,-0.0,0.18667559099003536,46.40947215539664,30.907463941658406
3139912.0,0.04639636957324311,-0.19464329629885935,5.0,5.0,12.41,nan,nan,nan,nan,nan,0.04639636957324311,0.06950624653817886,46.40870375717589,30.9074480804789
3139962.0,0.05086626094902444,-0.08681902794647942,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,0.05086626094902444,0.10961743334076623,46.40792404974285,30.90743174986799
3140012.0,-0.0,0.0,7.0,7.0,13.835714285714285,nan,nan,nan,nan,nan,-0.0,0.14976988977662098,46.40712986673392,30.907414956941857
3140062.0,0.04581870106825528,1.4058596061343696,6.0,6.0,14.783333333333331,nan,nan,nan,nan,nan,0.04581870106825528,-0.017756868037829575,46.40640165316837,30.907399387517867
3140112.0,-0.0,0.0,6.0,3.0,14.791666666666666,nan,nan,nan,nan,nan,-0.0,-0.11305100449235042,46.40550891767835,30.90738005912525
3140162.0,-0.0,0.0,5.0,5.0,16.209999999999997,nan,nan,nan,nan,nan,-0.0,-0.15866308730105988,46.40452318995302,30.90735859496441
3140212.0,-0.0,0.0,6.0,6.0,14.833333333333334,nan,nan,nan,nan,nan,-0.0,-0.2524287567223053,46.403544570705485,30.90733724547645
3140262.0,0.043221046738939686,-0.29207203183925196,6.0,6.0,14.833333333333334,nan,nan,nan,nan,nan,0.043221046738939686,-0.3408468684649716,46.402485633789,30.90731414254791
3140312.0,-0.0,0.0,6.0,6.0,14.858333333333334,nan,nan,nan,nan,nan,-0.0,-0.18483349966048707,46.40123876537119,30.90728704011897
3140362.0,-0.0671294698211305,-3.2546803228137815,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0671294698211305,-0.2831498600643992,46.400132222444626,30.907263162575877
3140412.0,0.0458689605280105,-0.2209828191211874,7.0,7.0,16.7,nan,nan,nan,nan,nan,0.0458689605280105,-0.36397833004177427,46.39899263116125,30.907238596606554
3140462.0,-0.0,0.0,7.0,7.0,13.828571428571427,nan,nan,nan,nan,nan,-0.0,-0.43656364224545596,46.397749684088936,30.90721193625408
3140512.0,-0.0,0.0,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0,-0.494682316102354,46.39643393101952,30.907183948580528
3140562.0,0.05198807394686174,0.07115951190447752,7.0,7.0,13.828571428571427,nan,nan,nan,nan,nan,0.05198807394686174,-0.5503046849485828,46.39505999258572,30.90715505497795
3140612.0,0.05268374184978414,1.414413772306795,8.0,6.0,15.59375,nan,nan,nan,nan,nan,0.05268374184978414,-0.5876080045854412,46.39360054185457,30.90712478951283
3140662.0,-0.0,0.0,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0,-0.6740018244618939,46.39196157417668,30.907091359778928
3140712.0,0.14691856472982653,4.532193354011737,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,0.14691856472982653,-0.676773416903702,46.39017470622328,30.907055580406364
3140762.0,-0.0,0.0,5.0,3.0,16.2,nan,nan,nan,nan,nan,-0.0,-0.7413008590837695,46.38832188848739,30.907019311896956
3140812.0,0.04319499461797391,1.3253561690921463,6.0,3.0,14.783333333333331,nan,nan,nan,nan,nan,0.04319499461797391,-0.8186409068697509,46.38644544686134,30.90698342749046
3140862.0,0.05056683268572377,-0.06668057601187836,6.0,6.0,14.85,nan,nan,nan,nan,nan,0.05056683268572377,-0.8078401501554631,46.38453250003267,30.906947815717924
3140912.0,0.05539455599766893,2.83950874928777,7.0,4.0,16.7,nan,nan,nan,nan,nan,0.05539455599766893,-0.7811106603191986,46.38267017066295,30.90691421702494
3140962.0,0.12386956290887953,3.800701697407269,5.0,5.0,16.2,nan,nan,nan,nan,nan,0.12386956290887953,-0.6484130463634058,46.380675886530696,30.906879365525622
3141012.0,0.012631828184964574,-1.7823471010798422,7.0,7.0,13.835714285714285,nan,nan,nan,nan,nan,0.012631828184964574,-0.6457260212134528,46.378738612143984,30.906846560665997
3141062.0,-0.0,0.0,5.0,5.0,16.209999999999997,nan,nan,nan,nan,nan,-0.0,-0.6970368281899653,46.376725371949675,30.906813327763167
3141112.0,0.04381520319674029,1.3443860884904884,6.0,5.0,14.791666666666666,nan,nan,nan,nan,nan,0.04381520319674029,-0.7017910808302765,46.37465249680183,30.906779989331056
3141162.0,0.050809944280208685,0.012895413448491752,7.0,7.0,13.807142857142859,nan,nan,nan,nan,nan,0.050809944280208685,-0.6996802943651261,46.37259569432702,30.90674787356758
3141212.0,-0.0,0.0,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0,-0.8352871677937895,46.370562667508004,30.906717090493306
3141262.0,0.1254146850853761,3.848110829570202,5.0,5.0,16.209999999999997,nan,nan,nan,nan,nan,0.1254146850853761,-0.7568283178174713,46.36832547397043,30.906684269891368
3141312.0,0.046212921925687385,-0.21174840028656405,5.0,5.0,12.4,nan,nan,nan,nan,nan,0.046212921925687385,-0.6844921989272941,46.36602732741743,30.90665190965809
3141362.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.46631898499134133,46.363770619296304,30.906621308507933
3141412.0,-0.0,0.0,6.0,6.0,14.858333333333333,nan,nan,nan,nan,nan,-0.0,-0.3933748103597614,46.36173129571302,30.906594588686335
3141462.0,0.04639636957324311,-0.19464329629885935,7.0,7.0,13.828571428571427,nan,nan,nan,nan,nan,0.04639636957324311,-0.30497469349192413,46.35972458978195,30.90656883274117
3141512.0,0.04803012230250861,-0.11780335580540868,6.0,6.0,14.791666666666666,nan,nan,nan,nan,nan,0.04803012230250861,-0.15186669568371375,46.35787359087692,30.906545452317694
