time,ref_vel,ref_angular_vel,ref_x_pos,ref_y_pos,ref_azimuth,velocity_r1,angular_vel_r1,num_detections1,num_inliers1,average_range1,velocity_r2,angular_vel_r2,num_detections2,num_inliers2,average_range2,combined_velocities,combined_angular_vels,x,y,FarRightBehind, FarRightFront,FarRightMidFront,FarRightFarFront,MidRightBehind,MidRightFront,MidRightMidFront,MidRightFarFront,RightBehind,RightFront,RightMidFront,RightFarFront,OverlapBehind,OverlapFront,OverlapMidFront,OverlapFarFront,LeftBehind,LeftFront,LeftMidFront,LeftFarFront,MidLeftBehind,MidLeftFront,MidLeftMidFront,MidLeftFarFront,FarLeftBehind,FarLeftFront,FarLeftMidFront,FarLeftFarFront
3131962.0,0.00043475133654873337,0.0011383726849569285,46.57,30.91,180.30329999819486,0.046796730628589654,-0.1832609984522972,6.0,6.0,18.174999999999997,nan,nan,nan,nan,nan,0.046796730628589654,0.27277933308429225,46.57,30.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
3132012.0,0.0005937395761662643,0.0016448230674335211,46.57,30.91,180.30329999819486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132062.0,0.0007344995447968437,0.002095524264217122,46.57,30.91,180.30329999819486,-0.0,0.0,5.0,5.0,16.18,nan,nan,nan,nan,nan,-0.0,0.15175230700859482,46.568407041477236,30.91,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3132112.0,0.0008579654686445917,0.002493258498102296,46.57,30.91,180.30329999819486,-0.0,0.0,5.0,5.0,16.18,nan,nan,nan,nan,nan,-0.0,0.04964818794953979,46.567529958758094,30.909999337502082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3132162.0,0.0009650715739136275,0.002840807991883607,46.56968277,30.91009247,180.30234550780395,-0.0,0.0,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0,-0.03464179741621903,46.56658550205762,30.909998367169155,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132212.0,0.0010567520868080714,0.0031409549683556193,46.56968277,30.91009247,180.30234550780395,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132262.0,0.001133941233532042,0.003396481650312898,46.56968277,30.91009247,180.30234550780395,0.04648734939546472,-0.1926528899396237,5.0,5.0,16.209999999999997,nan,nan,nan,nan,nan,0.04648734939546472,-0.102226422412028,46.56458691817986,30.90999594818158,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3132312.0,0.0011975732402896605,0.003610170260550007,46.56968277,30.91009247,180.30234550780395,-0.0,0.0,5.0,5.0,12.41,nan,nan,nan,nan,nan,-0.0,-0.1542144603612336,46.5635446391385,30.909994458616296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132362.0,0.001248582333285046,0.0037848030218615106,46.56968277,30.91009247,180.30234550780395,0.04874742547471791,-0.14284378308522538,6.0,6.0,14.866666666666665,nan,nan,nan,nan,nan,0.04874742547471791,-0.19171468458718194,46.562470530089726,30.909992869407972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3132412.0,0.001287902738722318,0.003923162157041974,46.56939143,30.91019209,180.30141874857034,-0.0,0.0,5.0,5.0,16.18,nan,nan,nan,nan,nan,-0.0,-0.2158358684132194,46.56137505754942,30.909991243060215,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132462.0,0.0013164686828055962,0.00402802988888596,46.56939143,30.91019209,180.30141874857034,-0.0,0.0,6.0,6.0,18.14166666666667,nan,nan,nan,nan,nan,-0.0,-0.2276867851626923,46.56026799732854,30.90998963014867,1.0,4.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
3132512.0,0.0013352143917390005,0.004102188440188035,46.56939143,30.91019209,180.30141874857034,-0.01603842561905577,-0.8357583261647197,8.0,6.0,15.218750000000002,nan,nan,nan,nan,nan,-0.01603842561905577,-0.22837620815894705,46.559158434538716,30.909988067655704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132562.0,0.0013450740917266512,0.004148420033742762,46.56939143,30.91019209,180.30141874857034,0.04836742190043396,-0.10159238523922691,6.0,6.0,14.758333333333333,nan,nan,nan,nan,nan,0.04836742190043396,-0.21901291072532986,46.55805476359245,30.909986578651274,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3132612.0,0.0013469820089726668,0.004169506892344705,46.56939143,30.91019209,180.30141874857034,0.046464346281591025,-0.19255756042690744,5.0,5.0,16.22,nan,nan,nan,nan,nan,0.046464346281591025,-0.2007056661851871,46.55696468819999,30.90998517303349,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3132662.0,0.001341872369681168,0.0041682312387884305,46.56911391,30.91029304,180.3004880359279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132712.0,0.0013306794000562745,0.004147375295868501,46.56911391,30.91029304,180.3004880359279,0.1302958454052017,3.9978799405383683,6.0,6.0,18.166666666666668,nan,nan,nan,nan,nan,0.1302958454052017,-0.1745632478618649,46.55482575452959,30.909982525098094,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3132762.0,0.0013143373263021052,0.004109721286379481,46.56911391,30.91029304,180.3004880359279,-0.0,0.0,5.0,5.0,16.22,nan,nan,nan,nan,nan,-0.0,-0.14169442907871016,46.55378321849997,30.909981308536782,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3132812.0,0.0012937803746227803,0.004058051433115936,46.56911391,30.91029304,180.3004880359279,-0.0,0.0,5.0,5.0,16.21,nan,nan,nan,nan,nan,-0.0,-0.10320798315906826,46.552773244899164,30.909980142808983,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132862.0,0.00126994277122242,0.0039951479588724295,46.56911391,30.91029304,180.3004880359279,0.0483879010326325,-0.10050724909866955,5.0,5.0,16.209999999999997,nan,nan,nan,nan,nan,0.0483879010326325,-0.06021268342628644,46.55180077458717,30.909979004833215,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3132912.0,0.0012437587423051433,0.003923793086443527,46.56884468,30.91037545,180.29955915675046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3132962.0,0.0012161625140751405,0.003846769038624014,46.56884468,30.91037545,180.29955915675046,-0.0,0.0,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0,-0.013817303203710385,46.54993934082607,30.909976734347133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133012.0,0.0012336725226343042,0.00390891167259265,46.56884468,30.91037545,180.29955915675046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3133062.0,0.0012300250285732933,0.00390585426439876,46.56884468,30.91037545,180.29955915675046,-0.0,0.0,5.0,5.0,16.22,nan,nan,nan,nan,nan,-0.0,0.03486938418531338,46.548168532987326,30.90997426599466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133112.0,0.0012052200318921076,0.0038375968140423435,46.56884468,30.91037545,180.29955915675046,-0.0,0.0,6.0,6.0,17.433333333333334,nan,nan,nan,nan,nan,-0.0,0.0847386054174395,46.54733131080725,30.909972885372788,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133162.0,0.0009550938815709293,0.0030988345977067304,46.56855816,30.9104731,180.29861858923394,-0.0,0.0,5.0,5.0,15.49,nan,nan,nan,nan,nan,-0.0,0.11290386975616756,46.546544448198894,30.909971453985598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133212.0,0.0012144783755286665,0.0038474148192197246,46.56855816,30.9104731,180.29861858923394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3133262.0,0.0012391677251851554,0.003913758077053258,46.56855816,30.9104731,180.29861858923394,-0.09100430200866394,-4.344781196614252,5.0,5.0,16.18,nan,nan,nan,nan,nan,-0.09100430200866394,0.1404268117020898,46.54507441668421,30.909968465878404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133312.0,0.0012428278073878343,0.003915061787904843,46.56855816,30.9104731,180.29861858923394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3133362.0,0.001225458622136703,0.0038513259517744796,46.56855816,30.9104731,180.29861858923394,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3133412.0,0.0009757319609682376,0.0031135409560882404,46.56827127,30.91056526,180.29768896521136,0.11180121977844118,3.37596485316858,5.0,3.0,16.17,nan,nan,nan,nan,nan,0.11180121977844118,0.15025776679191327,46.542779618990174,30.9099627082494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3133462.0,0.0012260942660758901,0.003845046240318753,46.56827127,30.91056526,180.29768896521136,-0.0,0.0,5.0,5.0,16.2,nan,nan,nan,nan,nan,-0.0,0.16127820468340046,46.542149000547525,30.909960630037368,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133512.0,0.0012561656092697716,0.003912114726375264,46.56827127,30.91056526,180.29768896521136,-0.0,0.0,5.0,5.0,12.42,nan,nan,nan,nan,nan,-0.0,0.18326967614252904,46.54164480128768,30.909958831927497,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3133562.0,0.0012650426164188227,0.0039140121693980925,46.56827127,30.91056526,180.29768896521136,-0.0,0.0,5.0,5.0,12.39,nan,nan,nan,nan,nan,-0.0,0.21180349235874962,46.54118737573114,30.9099570723759,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3133612.0,0.001252725287523044,0.0038507385693872355,46.56827127,30.91056526,180.29768896521136,0.04690003023453933,-0.18012513051369064,5.0,3.0,16.18,nan,nan,nan,nan,nan,0.04690003023453933,0.3449420953639828,46.540689784376205,30.90995500926042,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133662.0,0.0010170432325164538,0.0031128397271428907,46.56799265,30.91066372,180.296760315217,-0.07373189863875404,-3.8421506982615994,6.0,6.0,18.174999999999997,nan,nan,nan,nan,nan,-0.07373189863875404,0.3317684593462903,46.540429805821596,30.909953846982038,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133712.0,0.0012593234391408427,0.0038479248538990578,46.56799265,30.91066372,180.296760315217,0.0481203046260754,-0.11348129404789532,5.0,5.0,16.2,nan,nan,nan,nan,nan,0.0481203046260754,0.21005079044026623,46.54015523964957,30.909952498498328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3133762.0,0.0012893028258529745,0.003915913812314742,46.56799265,30.91066372,180.296760315217,0.04636614806133559,-0.20763469938133783,5.0,5.0,16.2,nan,nan,nan,nan,nan,0.04636614806133559,0.2314352109629813,46.53974574301412,30.90995031158759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3133812.0,0.0012979365234943045,0.003918628730789862,46.56799265,30.91066372,180.296760315217,-0.0,0.0,5.0,5.0,16.17,nan,nan,nan,nan,nan,-0.0,0.2836180409405652,46.5393673826539,30.90994816877197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3133862.0,0.0012852245320648323,0.003856069609324417,46.56799265,30.91066372,180.296760315217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3133912.0,0.0010521232783934765,0.0031121875467369307,46.56769778,30.91075874,180.29582839936324,-0.0,0.0,5.0,3.0,16.2,nan,nan,nan,nan,nan,-0.0,0.3156411986835232,46.53893397114603,30.90994556612349,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3133962.0,0.0012815323120715654,0.0038480030515361465,46.56769778,30.91075874,180.29582839936324,-0.0,0.0,6.0,6.0,14.841666666666667,nan,nan,nan,nan,nan,-0.0,0.28198710499635926,46.53865727000762,30.90994369027799,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3134012.0,0.001307302564741345,0.00391769995866189,46.56769778,30.91075874,180.29582839936324,-0.0,0.0,7.0,7.0,16.735714285714288,nan,nan,nan,nan,nan,-0.0,0.15454741178640327,46.538328252382904,30.909941323188562,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
3134062.0,0.0013114979835902052,0.003921914832092642,46.56769778,30.91075874,180.29582839936324,-0.0,0.0,5.0,5.0,16.21,nan,nan,nan,nan,nan,-0.0,0.0048414277304971234,46.53773826911703,30.90993685103113,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3134112.0,0.001294118568618146,0.003860647671828403,46.56769778,30.91075874,180.29582839936324,0.04600600109805383,-0.21680819794503378,6.0,6.0,17.45,nan,nan,nan,nan,nan,0.04600600109805383,0.04622255416839209,46.5369575980368,30.90993071913022,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
3134162.0,0.001047643522142894,0.0031105138969655995,46.56740207,30.9108694,180.29489230091755,-0.0,0.0,5.0,5.0,16.18,nan,nan,nan,nan,nan,-0.0,0.0753218559307542,46.53620133750455,30.909924670169826,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3134212.0,0.0012916115023568855,0.003858784727792413,46.56740207,30.9108694,180.29489230091755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134262.0,0.001318110118531807,0.003933173994020722,46.56740207,30.9108694,180.29489230091755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134312.0,0.0013228748548192682,0.0039418762327099914,46.56740207,30.9108694,180.29489230091755,-0.0,0.0,5.0,5.0,16.21,nan,nan,nan,nan,nan,-0.0,0.10726689658069007,46.53393103619076,30.90990610253591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3134362.0,0.0013059057112192695,0.0038848914438602187,46.56740207,30.9108694,180.29489230091755,-0.0,0.0,6.0,6.0,14.850000000000001,nan,nan,nan,nan,nan,-0.0,0.1324779523447555,46.5331694168185,30.909899404394835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3134412.0,0.0010732777644765585,0.003124830567071645,46.56710396,30.91100334,180.2939504728939,-0.0,0.0,5.0,5.0,12.42,nan,nan,nan,nan,nan,-0.0,0.1509550232229505,46.53241084206815,30.909892556090252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134462.0,0.001312625865443399,0.0038716251421912714,46.56710396,30.91100334,180.2939504728939,-0.0,0.0,5.0,5.0,16.21,nan,nan,nan,nan,nan,-0.0,0.23373735589297523,46.53166321135696,30.909885615749253,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3134512.0,0.0013354054611873518,0.0039511250049599385,46.56710396,30.91100334,180.2939504728939,0.04314954440633973,-0.29411615863331986,5.0,5.0,12.42,nan,nan,nan,nan,nan,0.04314954440633973,0.2673522108410793,46.5310088188031,30.909879363357323,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134562.0,0.0013364636216687445,0.003964448354887406,46.56710396,30.91100334,180.2939504728939,0.04314584646353902,-0.29409095269554075,5.0,5.0,16.18,nan,nan,nan,nan,nan,0.04314584646353902,0.17403074438362043,46.530419030722534,30.909873525557916,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3134612.0,0.0013158003468875766,0.003911595191973672,46.56710396,30.91100334,180.2939504728939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134662.0,0.001076571349932605,0.003154027940339698,46.56682202,30.91113848,180.29300795732092,-0.0,0.0,5.0,5.0,12.41,nan,nan,nan,nan,nan,-0.0,0.24190115739250548,46.52909957916403,30.909859973334235,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134712.0,0.0013082108013085744,0.0039034733358852,46.56682202,30.91113848,180.29300795732092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134762.0,0.0013269698054347364,0.003985740365560022,46.56682202,30.91113848,180.29300795732092,-0.0,0.0,5.0,5.0,12.4,nan,nan,nan,nan,nan,-0.0,0.24898258696563735,46.52800002641023,30.909848038610175,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134812.0,0.0013239296003595693,0.004001317397812939,46.56682202,30.91113848,180.29300795732092,0.11010825901367229,3.3425583383633115,5.0,5.0,16.21,nan,nan,nan,nan,nan,0.11010825901367229,0.24924272677234596,46.52746834193329,30.909841894623728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3134862.0,0.0012990901860830731,0.003950204432643949,46.56682202,30.91113848,180.29300795732092,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
3134912.0,0.0010582076229717612,0.0031935304541724436,46.56654787,30.91127846,180.29205524309918,0.046441524526668714,-0.19364713014473006,6.0,6.0,14.866666666666665,nan,nan,nan,nan,nan,0.046441524526668714,0.24432319470982347,46.52645844271228,30.909829864043697,4.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
3134962.0,0.0012966328923578946,0.0039464728446795055,46.56654787,30.91127846,180.29205524309918,-0.06951016746615048,-3.3185955159755656,5.0,5.0,16.17,nan,nan,nan,nan,nan,-0.06951016746615048,0.39245762278916274,46.52596543510182,30.909823638824324,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
